Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2020-10-08,,41.87607192993164,66.78861236572266,42.23048400878906,28.13450050354004,30.412416458129883,13.157144546508789,218.8159637451172,90.29901885986328,46.17499923706055,17.56926918029785,34.73198318481445,26.916278839111328,,41.88464614056262,66.89760478058582,42.58369681658292,28.13450050354004,30.704027170131166,13.23656406555139,219.34842344542105,91.63570974536505,46.17499923706055,17.996920040761132,34.75754868120837,26.916278839111328,,41.40459171842751,65.67351102682748,41.920345292415426,27.472200598536297,29.439743803962134,13.139496232031588,215.51840539984352,90.17982399075865,46.150001525878906,17.186167868858867,34.21219909939011,26.79995258682013,,41.593185111070454,66.47839432806677,42.57508002649337,27.675305498501665,29.899740109280312,13.23656406555139,215.77996705157892,91.05676045444262,46.150001525878906,17.66727275030583,34.68085869310644,26.79995258682013,,2465500,288400,1524000,1239200,7033600.0,507700,1148300,457600,492.0,3830400,874200.0,4700,
2020-10-09,,41.978939056396484,67.55157470703125,43.47965621948242,27.666481018066406,31.447174072265625,13.20126724243164,219.34841918945312,91.96775817871094,46.69499969482422,17.56035614013672,34.945011138916016,27.023662567138672,,42.44184501558182,68.0043227810697,44.11716071604764,28.505393414152977,31.691751170713502,13.227740136224718,221.40355252208786,92.74253136274609,46.97999954223633,17.881093797269347,35.183604022761926,27.122091963088288,,41.91893266779648,66.85568379341784,42.54923998815872,27.348576451292132,30.374791214913376,13.13067229794469,218.19941522347784,90.29902343113541,46.40999984741211,17.275256755719436,34.62121185101222,26.9610235065927,,42.00465514576708,67.52642310235869,42.64400496946126,28.22281232560524,30.525301026674445,13.174794348638564,219.54459755146877,90.51187235040219,46.619998931884766,17.747453673239544,34.91092922740086,27.050506172061347,,2990400,417200,1589200,1865100,5323300.0,537800,1091500,796800,2729.0,2996300,1079500.0,4400,
2020-10-12,,42.853328704833984,67.58512878417969,44.272216796875,26.06812286376953,31.59767723083496,13.051252365112305,220.9458465576172,92.82766723632812,45.94499969482422,17.230716705322266,35.03022384643555,27.13998794555664,,42.887615739272114,68.06302857936578,44.55651165543384,27.525182217225872,31.851663157534542,13.201266827825165,221.96406979146477,93.26188083920682,46.29180145263672,17.596000633152954,35.1750809085427,27.20262529730411,,42.167535694416564,66.91438931176434,43.36764792332367,25.953323278285175,31.334286012821856,13.02477947215065,219.59132771164983,91.72936606177221,45.94499969482422,17.132713120036527,34.681710705156895,27.032608409175385,,42.193255057874445,68.06302857936578,43.72086065628531,27.481029567003052,31.616491401898212,13.201266827825165,221.5250167908072,92.04438479258748,46.29180145263672,17.587091061824527,34.945010941778456,27.032608409175385,,2778000,195700,916800,3649500,3968100.0,1265900,1234800,936400,2194.0,2315400,813400.0,1800,
2020-10-13,,41.85892868041992,67.65221405029297,43.88454818725586,26.006311416625977,31.701154708862305,13.068901062011719,221.59971618652344,92.35940551757812,46.229698181152344,17.177257537841797,34.17811584472656,27.014711380004883,,42.63044083672163,69.1194512668736,44.168843076286514,26.45667388956824,31.767002516131083,13.086549376179683,221.9360117462164,93.47473177123891,46.229698181152344,17.319807251904663,34.842760278331326,27.122089202245025,,41.55889345010556,66.81379278367547,43.20396972683571,25.767883036139484,31.053962268537486,13.007129858528682,219.04948317370832,92.11249999279187,46.229698181152344,16.865429401081787,34.101425852346004,26.925228723644956,,42.63044083672163,68.25587838572103,43.87593468441046,25.93566615770211,31.33428732881158,13.068901062011719,220.59082950744454,92.53819782953366,46.229698181152344,17.20398454714944,34.77459320207088,27.122089202245025,,2735900,433800,1025200,2173100,5405200.0,337000,1311300,907000,295.0,2980300,1096400.0,4200,
2020-10-14,,41.87607192993164,67.37551879882812,44.92696762084961,26.324216842651367,31.814041137695312,13.139496803283691,222.76744079589844,93.16822814941406,46.61429977416992,17.203981399536133,34.10993194580078,27.05050277709961,,42.12467171657857,68.80921808437822,44.98727201070234,26.92470244504017,32.32201309204188,13.139496803283691,224.81323790543644,94.57303229984133,46.61429977416992,17.613813026979702,34.57859462972633,27.211571213380374,,41.01883399261388,67.31682957883409,43.63472506170352,25.661916843131245,31.48480204975046,13.042428123985658,221.47830524653654,92.37642991885568,46.310001373291016,17.13270655554503,33.965074934797464,27.05050277709961,,41.17313708293933,67.39228440597846,43.80702144051545,25.873852640859763,31.78582166971059,13.068901859189548,221.75855396431632,92.40197074957797,46.310001373291016,17.382169359177045,34.22922671969499,27.05945121319739,,4577400,350000,1159000,2120000,3363700.0,460200,1062500,433400,1315.0,3612100,902800.0,6300,
2020-10-15,,42.810462951660156,67.56834411621094,46.7016487121582,26.191753387451172,31.97395133972168,13.121847152709961,222.5525665283203,92.86174011230469,47.717498779296875,17.364349365234375,34.305931091308594,26.969966888427734,,42.83618231437461,67.77794936247784,47.373617126740236,26.35953650131236,32.07272303987974,13.148320045359569,223.5894766986772,93.21932479114736,47.72999954223633,17.453443340651976,34.32297367338611,27.041552666036278,,41.30172556657973,66.00888696889807,44.15162399778873,25.759050985864537,31.211993610513268,12.989481847903837,218.9373855267839,91.40585406647284,46.5,16.678327963642964,33.30896441882547,26.69257221353707,,41.533180210389844,66.23525782034275,44.30669337912743,25.944494150409202,31.211993610513268,13.024779318622675,219.20829781900747,91.70384129884172,46.542999267578125,16.927790754946997,33.65832922506402,26.78205486223264,,2759200,350800,2652100,1166500,3035100.0,483000,1225200,542500,2748.0,3568900,1097100.0,5500,
2020-10-16,,42.681880950927734,68.28101348876953,47.02900695800781,25.85618782043457,32.058616638183594,13.07772445678711,224.25274658203125,92.72550964355469,47.41999816894531,17.052522659301758,34.2718505859375,26.98786735534668,,43.05049355379779,70.06684805202747,47.29607156142866,26.386026374909907,32.36904150113426,13.148319394731484,227.3728138983824,93.54284874347103,47.72999954223633,17.533629145284927,34.80015764988801,27.12209049290399,,42.54472300126237,68.18878666001186,46.408729575271515,25.741388231800077,32.04920775808537,13.07772445678711,223.92580161407867,92.41900666913185,46.119998931884766,17.043613091117656,34.22924250372286,26.98786735534668,,42.89619045166133,69.89916639791083,46.727485056034475,26.297721072041142,32.29378840253023,13.148319394731484,224.19669968775608,93.34702487262108,46.119998931884766,17.4801734355067,34.5530450754204,27.104195326172196,,2192300,610800,1532400,1736500,2802000.0,726500,1652600,543500,1871.0,3190000,693700.0,1700,
2020-10-19,,43.12763595581055,68.2055435180664,47.037620544433594,25.50296401977539,31.531827926635742,13.130671501159668,222.48716735839844,91.84005737304688,47.497501373291016,16.990158081054688,34.152549743652344,26.77310562133789,,44.12203169746013,69.38772013688008,48.3212494001287,26.050466081918117,32.49132907460916,13.19244186344792,226.9057060455886,93.96003086748163,47.7400016784668,17.346532326463585,34.82145555983743,27.157879804436913,,42.86189105403851,67.9037114620563,46.67579426142426,25.44998049257318,31.221399501510795,13.113022345329842,221.49696768576356,91.75491260572814,47.4900016784668,16.90997366342188,34.07585975992553,26.77310562133789,,43.47052912218119,68.84274523593713,47.73543260124879,25.856192025966035,32.22793428068726,13.16596897126125,224.43020686400138,92.99795605573718,47.5,17.123798210667218,34.50191450273233,27.113137628065218,,3823700,398000,1650100,1515800,5716500.0,1575700,905500,474800,3080.0,4306700,870600.0,8400,
2020-10-20,,43.60769271850586,67.987548828125,47.4080696105957,24.77884292602539,31.108518600463867,13.121847152709961,223.14109802246094,91.23555755615234,48.1349983215332,16.78524398803711,34.5359992980957,26.8536376953125,,43.98487950173989,69.45478542724203,47.787129520349275,25.82969242269375,31.74818604337566,13.139496308848422,226.1023609964926,92.80212237559802,48.1349983215332,17.28416795793539,34.979096657711445,27.0147061039553,,43.30766075011806,67.63541357953146,46.606878983961785,24.761182877952905,30.967414116007756,13.051252211272285,222.10418773626975,91.23555755615234,47.79999923706055,16.678330859109924,34.152552597954774,26.808895522500954,,43.57340568647811,68.94335455474794,47.528678386847226,25.750216311263298,31.738780752348767,13.130671730779191,224.009867629074,92.1976322662054,47.84000015258789,17.097072106470986,34.29740966235646,26.969963931143756,,3246900,484200,1278600,2007300,3697400.0,745000,968100,440400,1857.0,3902800,847600.0,4800,
2020-10-21,,43.5562629699707,68.26422882080078,47.4683723449707,24.06356430053711,30.9486083984375,13.130671501159668,220.83372497558594,90.87797546386719,48.435001373291016,16.84760856628418,35.567054748535156,26.83574676513672,,44.23347848934199,69.53024618343504,48.36432791782882,24.717033367498015,31.31547580956406,13.21891475563459,225.99025262720036,92.42751538255423,48.439998626708984,17.10598095909715,35.6607840704297,26.978918336339827,,43.52197266592311,68.02108598978865,47.38222416103312,23.736828924898738,30.789629888762434,13.130671501159668,220.51611643196085,90.83540957612345,48.34000015258789,16.491234316996003,34.22923973815986,26.83574676513672,,43.52197266592311,68.08816119764934,47.43391504320121,24.60223545321827,31.13674295603505,13.16596897126125,223.7482915199112,91.58463545587713,48.34000015258789,16.571418735501652,34.48487520863236,26.9610214632545,,2711000,786400,1097500,3455000,3451400.0,866400,1506500,401000,16679.0,3733700,1280700.0,1300,
2020-10-22,,44.302059173583984,68.65828704833984,48.63138961791992,24.655214309692383,31.164962768554688,13.165969848632812,221.2821502685547,91.51653289794922,48.23820114135742,16.669422149658203,35.686344146728516,26.87154197692871,,44.38778166374692,68.7924374628443,49.4928845507924,24.73469042157977,31.39072564956191,13.218915636534424,222.32839698720085,91.91668996401472,48.560001373291016,16.71396999706106,35.92493374901626,26.96997137078701,,43.56483398581057,67.7779425439249,47.59759504120447,24.11654325897019,30.807500687117575,13.121847797676052,219.4138444115194,90.31606819538716,48.23820114135742,16.268501718992244,35.345499071569265,26.62099086028789,,43.61626944197036,68.2977658051639,47.70959030265376,24.160697590194026,30.986229933617984,13.174794427135788,220.51613802522982,91.37179717062516,48.40999984741211,16.526872436622313,35.59261158853274,26.62099086028789,,2309400,609500,1683400,2552000,2646200.0,744500,1246400,537500,1306.0,4184700,898000.0,9600,
2020-10-23,,44.46493148803711,69.43801879882812,48.260948181152344,24.354970932006836,31.20258331298828,13.18361759185791,223.75758361816406,91.76343536376953,49.14179992675781,16.66051483154297,35.42219161987305,26.93417739868164,,44.619234580427324,70.07522047495925,49.854712546828914,25.114408565239646,31.50830727868621,13.18361759185791,224.19663650497603,92.71700096784491,49.14179992675781,17.07925441504482,35.95049859919865,26.93417739868164,,44.22490590880933,68.78405151919212,48.097265321402894,24.310818286299774,31.080296597457757,13.121847228134408,221.5062723056241,91.52504558665925,48.523101806640625,16.624876552439826,35.07282685524066,26.880488487085707,,44.473505698782816,69.00204274461873,49.0362916753967,24.814165858348325,31.18377273247267,13.157144699056136,221.5062723056241,92.32535969178741,48.523101806640625,16.856520268630216,35.873808614253015,26.925228962292366,,2028100,522100,1412100,1629300,3552400.0,767700,820500,413400,1602.0,3157100,793700.0,1600,
2020-10-26,,43.88201141357422,68.29778289794922,47.976654052734375,23.692676544189453,30.769865036010742,13.139496803283691,218.82528686523438,89.70304870605469,48.41019821166992,16.17049789428711,34.7064208984375,26.513608932495117,,44.379211016094935,68.5157741777534,48.295409560169674,24.063564579391237,31.042665075168546,13.148320540126873,221.851946978304,90.57998521071684,49.150001525878906,16.580329587177165,35.2176885687001,26.620988460443886,,43.58197942591751,67.4425961797104,47.30468902277056,23.34828111304346,30.294820775352132,13.02477980874118,216.48990493497573,88.37487353360586,48.150001525878906,16.01012904486607,34.459308353670906,26.298851583337274,,44.29348525526201,68.4067753395286,47.89911937340451,24.063564579391237,30.882750038139417,13.130672224882394,221.48762796734525,90.50336271798334,49.150001525878906,16.40214159908121,35.10691341922888,26.620988460443886,,2491400,769700,1139400,1987900,2679000.0,1771300,1010500,502400,1674.0,3936000,787200.0,5300,
2020-10-27,,43.170509338378906,65.41360473632812,47.976654052734375,23.101022720336914,30.42182159423828,13.051252365112305,213.4632568359375,88.91976165771484,48.1599006652832,16.34868812561035,34.433738708496094,26.209373474121094,,43.92487974879235,68.47384271856157,48.34709715549456,23.807475344931106,30.89216515408214,13.21891514261357,219.14290772047056,90.84391110426756,48.41999816894531,16.607058874541657,34.94500301835491,26.513611805001357,,43.170509338378906,65.28784670146973,47.10654557255924,23.04803919457133,30.412416301953503,13.0336040503239,212.98684402680595,88.86016422345229,48.1599006652832,16.045769523879283,34.35704873696335,26.209373474121094,,43.72771211678245,67.99594299616555,47.942196751298624,23.57787950517493,30.835722635063707,13.139496463728609,218.7785886890074,89.98400619499836,48.41999816894531,16.161590542505007,34.54451383416321,26.513611805001357,,2911500,907800,1517500,3015200,2268400.0,540700,1395700,716600,2613.0,3617400,1652500.0,5600,
2020-10-28,,42.45042419433594,64.08890533447266,50.01839065551758,22.703638076782227,29.97028923034668,12.874764442443848,208.66171264648438,87.0977783203125,47.084800720214844,16.099225997924805,34.22071075439453,25.708271026611328,,43.65055537691638,65.12854561662715,52.120436842616016,23.154002177440724,30.214866278258693,12.918886489808902,212.51976838773953,88.08539390482741,47.42839813232422,16.304141032369575,34.65528508489068,25.923028397322728,,42.398988739471214,63.317553128379195,49.148279043082745,22.341580959759526,29.31180759428725,12.839466972863415,207.85834064417568,86.27192349361725,47.084800720214844,15.814126524031748,33.49641912005457,25.699322589489203,,42.6047272888268,63.71999803576034,49.96669978300378,22.50053319344083,29.5940129844738,12.874764442443848,210.18438631754458,86.9104702364476,47.33000183105469,15.903220534455055,33.786136423898384,25.923028397322728,,4291300,741700,4133400,2833900,3974000.0,1108400,1375200,627500,1169.0,3851100,1843300.0,5400,
2020-10-29,,42.79330825805664,64.74286651611328,50.21654510498047,23.648521423339844,30.57233238220215,12.830643653869629,213.00555419921875,88.23013305664062,46.51369857788086,16.304136276245117,34.91092300415039,26.003559112548828,,43.10191438099209,65.06146417301066,50.59560172768118,23.75448845988551,30.746360796830356,12.857116548262645,214.67768166514938,89.02193130852825,47.08000183105469,16.52687038766555,35.06430295551685,26.012507548462345,,41.94464469008676,62.688731359077394,49.260285114574,22.50936483242201,29.669273579214217,12.76887328643321,207.12972431182004,86.51031662013254,46.5099983215332,15.912125463660171,33.80317818860609,25.708267554361296,,42.33040234375607,63.54392430667992,50.2337753996045,22.518195699520092,29.725714305846374,12.857116548262645,207.44734713976447,86.62099572145507,47.08000183105469,15.921035032036158,34.084375849624394,25.708267554361296,,3687400,871000,2218600,2491000,3936000.0,896300,1190700,585100,1975.0,3890700,1080300.0,1200,
2020-10-30,,39.63867950439453,64.58357238769531,48.87260818481445,24.3814697265625,31.023855209350586,12.839468002319336,211.03443908691406,87.47239685058594,46.95000076293945,16.48232650756836,34.663818359375,25.56509780883789,,42.50185404564273,65.44714504479155,49.88917249008792,24.39912977874434,31.023855209350586,12.883590053222054,213.537961471591,88.28122670412651,47.33000183105469,16.517964785964217,34.93649316795977,25.78880360234433,,39.15862513259202,63.753537340159944,48.166182587772546,23.330619985369772,30.20545856684862,12.79534595141662,207.9517323376617,85.87177519156039,46.72589874267578,15.94776422691703,34.20367840093566,25.45771998372906,,41.14741667704076,64.70933682438734,49.60488086510395,23.560217506892645,30.468849764795014,12.821818845335,212.64118286521438,87.98323299745502,46.72589874267578,16.19722707770809,34.731985436251136,25.78880360234433,,6630100,659500,2022800,3016800,4327700.0,885100,1306200,900900,3358.0,4930300,1653000.0,3600,
2020-11-02,,41.62747573852539,67.1742935180664,50.02701187133789,24.787681579589844,31.49420166015625,12.848292350769043,216.4431915283203,91.05677032470703,46.93510055541992,17.42671775817871,35.439239501953125,26.101991653442383,,41.64462088981805,67.1742935180664,50.39745496561648,24.981957328260965,31.832849568615394,12.857116087545103,216.9476420007196,91.63571967838571,47.06999969482422,17.462356034456658,35.57557691219382,26.119888526265385,,40.24732212544738,64.9608625668883,49.0018340559753,24.416793504500287,31.136739580289788,12.795345722322143,212.5197527891743,88.35784743143117,46.4900016784668,16.43777938203727,34.68086245433053,25.806700078821773,,40.4187703682707,65.38845267572987,49.47565562487927,24.73469805009592,31.30606353451936,12.821818615766539,213.44456915254642,89.08153249962105,46.4900016784668,16.651603941725327,34.9790995234382,25.806700078821773,,4924800,834500,1581700,2695500,3722000.0,580600,1435900,895600,926.0,5404800,1622900.0,2900,
2020-11-03,,41.06169128417969,72.89234924316406,48.657230377197266,23.860458374023438,30.976825714111328,12.901237487792969,224.15931701660156,89.09857177734375,47.2599983215332,15.315200805664062,32.72100830078125,26.298852920532227,,42.51899290524655,73.35347711621726,50.53528947654227,24.75235578374627,31.56005069673943,12.945359535683172,225.70999986512916,92.92985287769709,47.41999816894531,16.15267999576496,34.29740968158207,26.379387143903735,,40.62449818177752,69.44643721801462,48.34709169490658,23.56021561493592,30.600549448162372,12.883589173571728,218.98410241020832,88.55367898494426,47.25,14.727182778858444,32.71248538490578,26.200423530542437,,42.27896737144309,70.6286079146096,50.27684167008075,24.69937057850794,31.418949788335887,12.93653495779352,220.09574654694063,91.2951745004986,47.41999816894531,15.99231283335802,34.26332451916021,26.289904483853196,,4088600,1306100,1456500,3184400,3620600.0,567400,1571800,894000,2895.0,14483000,3887000.0,2700,
2020-11-04,,39.8701286315918,72.4731216430664,48.20924758911133,23.542552947998047,30.835721969604492,12.954184532165527,217.9377899169922,89.2858657836914,47.82509994506836,14.923184394836426,32.79769515991211,26.164630889892578,,41.23313686413735,74.66978082248835,48.846755178768575,24.054731454818633,31.404837234121217,12.98065742513185,224.1966090693715,91.35475751078089,48.0,15.475565699244385,33.249312141997855,26.486767796996407,,39.82726739562046,70.85496867062783,46.52071859190496,23.00388183960692,30.20546333546476,12.839467540567338,217.84436896159866,87.28508077316378,47.349998474121094,14.263891676237433,32.20121787663264,26.07514822605931,,41.17313047975695,72.30543358574525,48.46769536846466,24.001747935993247,31.005045934569065,12.910062482849593,221.76780676950537,89.67750701036417,47.349998474121094,15.457746563770451,32.72100517705418,26.07514822605931,,3781500,1019900,1604000,1953100,3832400.0,437800,1992600,724800,1964.0,8883900,1628700.0,4500,
2020-11-05,,41.070274353027344,75.9609375,50.3974609375,24.143033981323242,31.926921844482422,13.068901062011719,229.82025146484375,92.92131042480469,48.50389862060547,15.297378540039062,34.40819549560547,27.08629608154297,,41.507464314447965,76.1705427394573,50.664525588799236,24.743519364773945,32.4066743195204,13.139496001799706,230.81978744269907,94.02812724541243,49.150001525878906,15.43992823260376,34.48488550954714,27.08629608154297,,40.17874600687531,73.24445538769366,48.278183881671005,22.924401483304955,31.127339170668243,13.042427328422676,221.70246221343675,90.27346972705938,48.36000061035156,14.905366035822958,33.10446525859705,26.81784812318872,,40.33304911563638,73.6133626560647,48.278183881671005,22.924401483304955,31.18378169374237,13.042427328422676,222.1602021683284,91.3291983972975,48.95709991455078,15.056825296588745,33.44531048734693,26.81784812318872,,2946300,468300,1297800,3778300,3876100.0,539500,2031800,615100,5241.0,8219300,2400800.0,1400,
2020-11-06,,41.378875732421875,76.03640747070312,49.5445671081543,24.134204864501953,31.701154708862305,13.130671501159668,231.33360290527344,92.51265716552734,48.220001220703125,15.047914505004883,33.91395568847656,27.175779342651367,,41.773204399770385,76.70714047623825,50.72481741240399,24.98194949206938,32.34928731951434,13.16596897126125,233.88383610315807,93.34702128949172,48.63999938964844,15.671570633767498,34.63398921875235,27.211571380522678,,40.933111611465776,75.55850772555941,49.303349603095164,23.895776530094032,31.621197169812557,13.113022345329842,229.90435023636792,91.78045636535985,48.1505012512207,14.842999551018341,33.773356848149405,27.148934034193125,,41.31886933826463,75.79326459732896,50.68174332740658,24.160697463096888,32.16208935974375,13.121846923244755,230.3434032004412,92.87875106997758,48.63999938964844,15.439926977350705,34.561560695143676,27.20262294436993,,3125400,528700,1253700,2970600,2576800.0,400300,1481600,395200,1732.0,4318700,1228500.0,1500,
2020-11-09,,42.253265380859375,75.05545806884766,48.975982666015625,25.5736083984375,32.58540344238281,13.192442893981934,232.4825897216797,93.51730346679688,48.40190124511719,15.145919799804688,34.83424377441406,27.802154541015625,,44.0534640251748,83.62412319226695,51.25894541500217,26.942362664231087,34.12812984823043,13.280686996908155,248.3631864300436,98.6852817616835,49.0,16.464505351008164,36.359517593803524,28.866992843182423,,42.23612022699591,74.88777639854398,48.93290857923784,25.052600644414333,32.54777509384096,13.192442893981934,231.99684055586187,93.42365591287914,48.209999084472656,15.145919799804688,34.3144563622728,27.802154541015625,,43.03335189607655,81.64544877878421,50.82819797453997,25.714900606609838,32.91464610946877,13.218915788236547,243.43086106329847,97.01654042183654,48.220001220703125,15.814122143913718,35.686353433520296,28.267462980994555,,3642200,1242200,1893100,3954300,4633900.0,1179100,2219500,804800,3539.0,7867000,1499300.0,6700,
2020-11-10,,42.99048614501953,74.68656921386719,50.66450881958008,26.589130401611328,34.08108901977539,13.342455863952637,237.2467498779297,93.10013580322266,49.35499954223633,15.6983003616333,35.9675407409668,28.061656951904297,,43.41053092532931,76.04480759463664,50.7765007739844,26.809897006249575,34.23159879376657,13.36010501917687,239.98381030299603,94.30060708129488,49.45000076293945,15.814121347744171,36.00162590064724,28.169034783396867,,42.42470920718148,73.36186205527389,48.674454709438585,25.502957426711358,32.68887271324795,13.17479309711261,233.06174999323065,92.30833739520169,48.31999969482422,15.021188483106501,34.604166859146346,24.392881378937545,,42.561867153623936,75.66752057701106,49.28611520998561,25.90033798878641,32.68887271324795,13.17479309711261,233.06174999323065,93.59394695997442,49.45000076293945,15.270649591445713,34.85127939101997,27.4979173629788,,2481900,1419300,1331400,3732600,6713100.0,1715900,1852800,986500,1552.0,4805500,1900600.0,5800,
2020-11-11,,42.93905258178711,73.96549987792969,50.74205017089844,26.977680206298828,34.45737075805664,13.315983772277832,232.93101501464844,92.6403579711914,49.34000015258789,15.725028038024902,36.18056869506836,28.01691436767578,,43.290520039421835,75.24828295384691,51.414015131288664,27.81659403341375,34.7113567151061,13.368929558013765,237.52704525050444,94.20692933432298,50.310001373291016,15.912125576595715,36.623666026421475,28.088500156565082,,41.867505056058846,73.31153253700282,49.47565163507791,26.809898788328354,34.005841363892046,13.263037144983809,229.764237475441,92.12100610855411,49.130001068115234,15.573568773210976,35.78859910405822,27.873742789897175,,43.290520039421835,75.01352610291362,50.828198345082036,26.84522057157427,34.21279009344458,13.360105821429837,237.23746015241815,94.07921868856026,50.310001373291016,15.769575880221012,36.308386420655914,28.088500156565082,,2523400,1068100,1078400,3968700,4494500.0,995400,1659000,513600,4113.0,4275400,1243700.0,7300,
2020-11-12,,42.28753662109375,75.23990631103516,49.95809555053711,26.615625381469727,33.09795379638672,13.245388984680176,231.67921447753906,90.93759155273438,48.65010070800781,15.46666145324707,35.17509078979492,27.730571746826172,,42.75901669438517,75.65911685316851,50.76789965212827,26.924699012034203,34.3063205618505,13.324808505768083,235.59331671448425,92.8787731131842,48.90999984741211,15.796307076307263,36.15501834011938,28.034811782157096,,41.86748871609818,73.61337375727648,49.44981337870261,26.253568229307728,32.91386678449863,13.245388984680176,230.61428093071243,90.5289251692897,48.415000915527344,15.235017710361241,35.013191101276114,27.730571746826172,,42.75901669438517,74.04934990657127,50.76789965212827,26.642117984426378,34.3063205618505,13.271861877856777,234.3322190757377,91.83155982192655,48.90999984741211,15.60030161663166,35.85678121638978,27.99901974039221,,2084400,492700,920500,2638700,3750300.0,558700,1275700,501100,1104.0,3661600,1361500.0,1700,
2020-11-13,,42.741878509521484,77.54969787597656,50.97465896606445,27.552169799804688,33.99478530883789,13.254213333129883,235.2103271484375,92.4615707397461,48.86389923095703,16.05467987060547,35.77156066894531,28.160083770751953,,42.89618157974453,78.07044338739168,51.28479770035762,27.605687703909584,34.19303590045889,13.307159118565139,235.95765223895398,93.0149792380005,49.099998474121094,16.10813559722268,35.98032661109177,28.204825952064883,,42.184672614815746,75.466696606102,50.12178073310094,26.945647163277844,33.16403498679686,13.22773959885417,232.67878104368808,91.23556536178637,48.625,15.609211517032577,35.379591032516004,27.739517506848607,,42.55328514144826,75.466696606102,50.19931541667424,26.945647163277844,33.16403498679686,13.236564176946073,234.30421204650838,91.53355255449763,48.959999084472656,15.653757672659102,35.46480069242145,27.739517506848607,,1628900,769100,838600,2732000,3361500.0,378300,976700,441300,1757.0,2746600,1861400.0,10500,
2020-11-16,,43.21337127685547,81.07733154296875,52.28412628173828,28.899003982543945,35.335323333740234,13.43952465057373,242.03900146484375,95.34779357910156,49.319400787353516,16.731788635253906,36.93894958496094,28.79541015625,,43.41910985392445,81.43849675323696,52.6201120660141,29.023875671694096,35.467488005378506,13.448349228814596,243.19734183954208,96.24176157754921,49.319400787353516,16.75851564356908,36.98155766507606,28.822253759290653,,42.69045552732123,78.40639046444493,50.526679116675396,27.78407162459938,34.306322331563024,13.307159343193145,236.91049734944417,93.94298950824087,48.86000061035156,16.188316808491088,35.89937809106258,28.723822663502204,,43.41910985392445,78.95233876946472,51.6207747892076,28.363835225831153,34.834984619333305,13.368929707763005,238.20896919962559,94.0281342666706,48.86000061035156,16.46450665681617,36.32543288789277,28.723822663502204,,2765500,846700,1399900,4326700,3498000.0,685200,1927500,537700,474.0,4179800,1677400.0,2900,
2020-11-17,,42.99905014038086,78.28040313720703,51.58052062988281,28.738454818725586,34.94826889038086,13.554241180419922,241.2075958251953,98.49797058105469,49.550498962402344,16.89215850830078,37.399085998535156,28.78645896911621,,43.25622083965685,80.04423714747091,52.05827823317215,29.068473353303254,35.20787704369734,13.563065758359603,242.61817573028137,98.81298283275143,49.849998474121094,16.92779679090589,37.47151452699714,28.902786933873543,,42.45041844323132,78.06202893683148,50.89428523432865,28.292480837371972,34.51401250208554,13.474822503637018,236.8077439494624,94.68371498815881,49.31999969482422,16.277413427304264,36.24873945641482,28.58960019815697,,42.887608304990216,80.04423714747091,51.53708872297325,28.64034037270287,34.938826498642925,13.492470817958306,239.61020245774006,95.18604182873254,49.59000015258789,16.633787756721123,36.72591870326067,28.634340672762278,,1836400,931500,1168500,3007900,3706200.0,1024900,1411100,1227900,1864.0,3595000,1168100.0,62500,
2020-11-18,,42.54142761230469,77.86885833740234,50.71187210083008,28.943601608276367,34.63673400878906,13.642485618591309,240.38551330566406,98.14036560058594,49.875,17.097068786621094,37.79104995727539,28.661182403564453,,43.43076428985927,79.13713731050609,52.675022901323594,29.683913822646026,35.43916803131942,13.695432245998198,243.44021102671,99.4344905191082,50.130001068115234,17.613811794222283,38.71984931775165,29.01016286157239,,42.52415852323911,77.70087716833346,50.62500496846347,28.79196926400884,34.63673400878906,13.607188147506081,240.31079362962572,97.46776880887131,49.650001525878906,16.7763311614458,37.194575987690094,28.661182403564453,,43.171734541359505,78.70877699888838,51.684760787840176,28.98819815570853,35.155957506221675,13.616012725666911,241.42243767672204,98.76188723176078,49.7401008605957,17.025793947618382,37.49281297248274,28.670132545988814,,2332500,989000,1199300,3256700,2329400.0,822600,1618400,687800,2126.0,4556900,1816300.0,5300,
2020-11-19,,42.23923110961914,77.37329864501953,50.842166900634766,28.6760196685791,34.891624450683594,13.58953857421875,238.76010131835938,98.18297576904297,49.64390182495117,17.444541931152344,38.353450775146484,28.59854507446289,,42.368747654090654,78.30560874228635,50.95509251382841,29.166588508115744,35.22203972992694,13.642485200001087,242.4406654859065,98.40434052371667,49.64390182495117,17.471270646075233,38.36197369125106,28.652235688597685,,41.54848389117034,77.16331900884359,49.82584632281859,28.444112171889994,34.35352337434547,13.55424110421655,238.20895460905703,96.31841665347106,49.64390182495117,16.678335763299874,37.22866638930862,28.49116725967249,,42.308307478335294,77.47408476921922,50.50339337469604,28.988198911239177,34.58953274471192,13.607187729998884,240.34817241898506,97.57848545434216,49.64390182495117,16.901069956342845,37.52690669270719,28.59854507446289,,1603200,515000,1099600,2743900,3274100.0,1068600,1700400,367000,260.0,3470500,2036400.0,4000,
